id,ra,dec,zspec,q_zsp
VANDELS_UDS_024483,34.436540,-5.129340,3.5899,4
VANDELS_UDS_190867,34.433930,-5.122970,1.3962,4
VANDELS_UDS_193335,34.442860,-5.113070,3.3586,14
VANDELS_UDS_194222,34.442780,-5.109110,2.6218,4
VANDELS_UDS_378854,34.435720,-5.111770,4.5381,4
VANDELS_UDS_379456,34.431230,-5.110820,3.347,4
VANDELS_UDS_381220,34.449740,-5.106320,3.5944,4
VANDELS_UDS_383314,34.470880,-5.100660,4.5624,2
VANDELS_UDS_196256,34.454740,-5.099350,1.0924,4
VANDELS_UDS_198787,34.461090,-5.089750,3.2318,4
VANDELS_UDS_389307,34.447470,-5.086600,3.2712,1
VANDELS_UDS_014814,34.587620,-5.194260,3.195,3
VANDELS_UDS_016648,34.585260,-5.185050,1.208,4
VANDELS_UDS_017012,34.577570,-5.181590,3.113,3
VANDELS_UDS_018635,34.592920,-5.172850,3.3163,3
VANDELS_UDS_019094,34.589770,-5.172180,2.2515,2
VANDELS_UDS_017433,34.574440,-5.179440,2.6758,4
VANDELS_UDS_020036,34.582780,-5.166140,1.6187,2
VANDELS_UDS_020243,34.585630,-5.164440,2.3844,4
VANDELS_UDS_019662,34.580500,-5.167390,3.2058,4
VANDELS_UDS_020353,34.585330,-5.163470,4.5949,4
VANDELS_UDS_019657,34.565240,-5.167380,3.5258,2
VANDELS_UDS_019526,34.569220,-5.167960,3.5999,3
VANDELS_UDS_021862,34.562740,-5.155000,4.9875,9
VANDELS_UDS_021985,34.580480,-5.154490,2.9581,2
VANDELS_UDS_034251,34.581080,-5.153870,3.61,3
VANDELS_UDS_021601,34.551420,-5.156430,3.3447,4
VANDELS_UDS_027014,34.567550,-5.142340,4.6175,4
VANDELS_UDS_023425,34.589730,-5.145270,3.1648,4
VANDELS_UDS_026851,34.587510,-5.141940,3.6144,4
VANDELS_UDS_026127,34.589980,-5.136640,3.1891,2
VANDELS_UDS_026451,34.572150,-5.138980,3.0528,1
VANDELS_UDS_026049,34.582990,-5.136920,3.195,2
VANDELS_UDS_025176,34.568410,-5.133720,1.2874,4
VANDELS_UDS_024859,34.577340,-5.130000,3.2632,2
VANDELS_UDS_025175,34.574810,-5.129900,3.2464,2
VANDELS_UDS_025355,34.587150,-5.133120,1.4096,3
VANDELS_UDS_024794,34.585040,-5.131280,3.1839,2
VANDELS_UDS_025076,34.589230,-5.131330,3.3458,1
VANDELS_UDS_024747,34.591090,-5.130430,3.3518,4
VANDELS_UDS_024938,34.579720,-5.129230,3.1419,2
VANDELS_UDS_022772,34.541540,-5.149820,3.1362,3
VANDELS_UDS_023576,34.546470,-5.146340,3.5055,3
VANDELS_UDS_023672,34.546930,-5.147070,1.1383,4
VANDELS_UDS_023525,34.542190,-5.145580,3.1333,3
VANDELS_UDS_026785,34.543760,-5.139980,3.6002,4
VANDELS_UDS_023253,34.550250,-5.141890,3.5983,3
VANDELS_UDS_025329,34.528800,-5.133930,2.7709,3
VANDELS_UDS_025074,34.531130,-5.130320,2.7746,2
VANDELS_UDS_190635,34.555890,-5.124910,1.0493,4
VANDELS_UDS_023174,34.562550,-5.125430,5.855,9
VANDELS_UDS_191395,34.565570,-5.119670,1.0456,22
VANDELS_UDS_191529,34.560760,-5.121120,3.2465,3
VANDELS_UDS_191155,34.577990,-5.120620,1.5217,4
VANDELS_UDS_191858,34.566320,-5.119250,1.048,4
VANDELS_UDS_192540,34.564610,-5.117270,3.1293,4
VANDELS_UDS_375984,34.553220,-5.118500,3.69,3
VANDELS_UDS_191900,34.562580,-5.117370,1.4073,4
VANDELS_UDS_378809,34.556440,-5.112370,3.248,3
VANDELS_UDS_195211,34.557040,-5.105310,2.6187,4
VANDELS_UDS_382131,34.566390,-5.104520,3.503,2
VANDELS_UDS_024558,34.511130,-5.127670,2.936,2
VANDELS_UDS_374904,34.523870,-5.121710,3.1242,2
VANDELS_UDS_375061,34.531610,-5.121340,3.8777,3
VANDELS_UDS_377293,34.537030,-5.115770,3.127,3
VANDELS_UDS_192080,34.524610,-5.119310,3.1234,2
VANDELS_UDS_024646,34.507830,-5.126330,3.088,2
VANDELS_UDS_380039,34.519380,-5.109600,3.23,3
VANDELS_UDS_382881,34.515340,-5.102250,3.1192,1
VANDELS_UDS_381662,34.548540,-5.105510,3.2964,2
VANDELS_UDS_380339,34.533240,-5.108810,3.5761,3
VANDELS_UDS_194324,34.534310,-5.108770,2.77,4
VANDELS_UDS_381368,34.535320,-5.105840,3.547,2
VANDELS_UDS_381481,34.536790,-5.105970,3.164,1
VANDELS_UDS_382402,34.553630,-5.104010,3.2653,2
VANDELS_UDS_383177,34.551130,-5.100660,6.17,9
VANDELS_UDS_196507,34.557960,-5.099550,2.9894,4
VANDELS_UDS_195491,34.546740,-5.102660,1.043,4
VANDELS_UDS_386349,34.549240,-5.094220,3.1165,3
VANDELS_UDS_198617,34.552650,-5.090030,3.1169,24
VANDELS_UDS_196065,34.533420,-5.100360,1.262,4
VANDELS_UDS_387045,34.543940,-5.092150,,-10
VANDELS_UDS_387983,34.543310,-5.089810,3.8858,3
VANDELS_UDS_199004,34.540720,-5.086100,1.0602,4
VANDELS_UDS_383494,34.576810,-5.100240,3.44,2
VANDELS_UDS_197322,34.575110,-5.092660,1.193,4
VANDELS_UDS_198575,34.582750,-5.090530,3.5798,2
VANDELS_UDS_198490,34.595320,-5.088080,1.6273,2
VANDELS_UDS_200240,34.594210,-5.081510,1.3931,4
VANDELS_UDS_500008,34.592060,-5.081440,2.6102,21
VANDELS_UDS_200849,34.589130,-5.078780,3.1432,4
VANDELS_UDS_387994,34.555210,-5.090220,4.2873,3
VANDELS_UDS_391863,34.570980,-5.080680,2.8492,1
VANDELS_UDS_200677,34.558860,-5.080340,3.5904,4
VANDELS_UDS_200574,34.584990,-5.077320,1.4066,4
VANDELS_UDS_204398,34.591540,-5.060330,1.0419,4
VANDELS_UDS_400503,34.570170,-5.057510,3.2521,1
VANDELS_UDS_206444,34.579490,-5.053600,2.5524,2
VANDELS_UDS_404072,34.582610,-5.048310,2.8595,2
VANDELS_UDS_193627,34.503830,-5.110230,1.4568,4
VANDELS_UDS_386668,34.508810,-5.093230,3.5011,1
VANDELS_UDS_384986,34.494580,-5.097580,3.9816,2
VANDELS_UDS_197401,34.488310,-5.095710,2.8668,3
VANDELS_UDS_198064,34.497100,-5.092080,,20
VANDELS_UDS_387176,34.496560,-5.091740,3.242,2
VANDELS_UDS_389037,34.494620,-5.087060,3.2523,3
VANDELS_UDS_390664,34.499240,-5.083510,3.4946,3
VANDELS_UDS_389130,34.509420,-5.087170,3.796,2
VANDELS_UDS_197547,34.468730,-5.093010,1.0966,4
VANDELS_UDS_387047,34.469100,-5.091970,2.3594,4
VANDELS_UDS_388282,34.473660,-5.088220,3.0602,2
VANDELS_UDS_393816,34.492200,-5.075580,3.392,2
VANDELS_UDS_201344,34.487500,-5.075380,1.0929,4
VANDELS_UDS_396541,34.482390,-5.067880,5.01,3
VANDELS_UDS_202299,34.472670,-5.071680,1.6049,3
VANDELS_UDS_399987,34.515400,-5.058670,5.026,3
VANDELS_UDS_401978,34.485470,-5.053910,3.1355,9
VANDELS_UDS_206719,34.500110,-5.047700,1.0923,4
VANDELS_UDS_200893,34.540620,-5.077800,1.0584,4
VANDELS_UDS_202917,34.553440,-5.068130,1.263,4
VANDELS_UDS_404005,34.544210,-5.048130,,0
VANDELS_UDS_206806,34.553100,-5.050210,1.0586,4
VANDELS_UDS_205147,34.520680,-5.057630,1.0416,4
VANDELS_UDS_205390,34.516280,-5.058210,3.1364,4
VANDELS_UDS_402951,34.528710,-5.051530,3.7218,9
VANDELS_UDS_206024,34.527410,-5.048500,1.0568,4
VANDELS_UDS_009062,34.272600,-5.224700,3.232,3
VANDELS_UDS_009680,34.277700,-5.221290,3.2303,2
VANDELS_UDS_009752,34.280900,-5.220800,4.3584,2
VANDELS_UDS_009816,34.267830,-5.221130,1.1846,4
VANDELS_UDS_012744,34.262570,-5.205060,5.4106,9
VANDELS_UDS_013654,34.308330,-5.200060,3.0768,2
VANDELS_UDS_014025,34.299570,-5.198750,2.7497,2
VANDELS_UDS_013730,34.311430,-5.199910,2.42,1
VANDELS_UDS_014627,34.293630,-5.194950,3.863,9
VANDELS_UDS_016366,34.252300,-5.185160,4.3459,2
VANDELS_UDS_019280,34.290790,-5.169320,3.186,4
VANDELS_UDS_018916,34.258850,-5.172760,1.0942,4
VANDELS_UDS_018951,34.259740,-5.171750,1.0927,4
VANDELS_UDS_019051,34.259020,-5.171280,2.2874,3
VANDELS_UDS_019805,34.270910,-5.168650,1.0947,4
VANDELS_UDS_018915,34.278020,-5.171390,5.6563,4
VANDELS_UDS_020536,34.280710,-5.162480,3.9244,1
VANDELS_UDS_020681,34.271350,-5.161750,3.8618,4
VANDELS_UDS_020920,34.276550,-5.160550,3.8411,3
VANDELS_UDS_017457,34.325530,-5.179270,3.9398,3
VANDELS_UDS_017893,34.322670,-5.176750,4.133,4
VANDELS_UDS_018651,34.318500,-5.174490,1.093,4
VANDELS_UDS_018960,34.322540,-5.171370,3.9407,14
VANDELS_UDS_019649,34.324020,-5.167430,5.2187,4
VANDELS_UDS_019365,34.319470,-5.168950,4.5661,4
VANDELS_UDS_020031,34.323450,-5.166790,1.0306,4
VANDELS_UDS_019587,34.345210,-5.167630,3.3699,3
VANDELS_UDS_020089,34.344770,-5.165020,3.2348,4
VANDELS_UDS_019855,34.335080,-5.166150,3.3257,9
VANDELS_UDS_021027,34.356620,-5.160160,,20
VANDELS_UDS_021116,34.352040,-5.160140,1.0897,4
VANDELS_UDS_021497,34.354510,-5.158840,1.0896,4
VANDELS_UDS_022198,34.361210,-5.153780,2.919,4
VANDELS_UDS_021880,34.347770,-5.155190,3.0502,1
VANDELS_UDS_021823,34.344740,-5.155230,,20
VANDELS_UDS_021163,34.333130,-5.159250,3.9689,3
VANDELS_UDS_021385,34.328010,-5.159080,1.01,4
VANDELS_UDS_022109,34.341220,-5.153580,3.1,9
VANDELS_UDS_022322,34.339780,-5.152440,3.1009,2
VANDELS_UDS_021989,34.326170,-5.154220,3.9592,3
VANDELS_UDS_021954,34.322040,-5.154510,3.08,4
VANDELS_UDS_023682,34.347120,-5.146800,2.2879,9
VANDELS_UDS_023763,34.336750,-5.147620,2.6842,1
VANDELS_UDS_019467,34.304020,-5.168310,4.3624,4
VANDELS_UDS_020842,34.301580,-5.160950,4.3645,3
VANDELS_UDS_021291,34.295010,-5.158290,3.625,4
VANDELS_UDS_022237,34.312890,-5.152950,4.81,4
VANDELS_UDS_020975,34.287340,-5.160280,3.4593,4
VANDELS_UDS_021890,34.283040,-5.155560,2.3199,4
VANDELS_UDS_023072,34.297630,-5.148740,2.1725,4
VANDELS_UDS_023656,34.297580,-5.146280,3.3616,3
VANDELS_UDS_027087,34.301450,-5.143200,3.3644,3
VANDELS_UDS_026749,34.297250,-5.142030,5.01,3
VANDELS_UDS_026610,34.320290,-5.139870,3.366,3
VANDELS_UDS_026411,34.319030,-5.139800,,20
VANDELS_UDS_025164,34.339070,-5.132570,4.1656,3
VANDELS_UDS_026596,34.305570,-5.140040,3.7844,3
VANDELS_UDS_026281,34.308690,-5.138400,3.79,1
VANDELS_UDS_025567,34.317310,-5.133310,4.0908,4
VANDELS_UDS_025453,34.308510,-5.134290,4.3287,2
VANDELS_UDS_025085,34.317810,-5.131520,4.3225,4
VANDELS_UDS_024105,34.311190,-5.126790,4.0908,3
VANDELS_UDS_019181,34.239860,-5.170060,4.3447,4
VANDELS_UDS_019302,34.247620,-5.169200,4.6984,3
VANDELS_UDS_020237,34.237380,-5.165040,1.2644,4
VANDELS_UDS_019866,34.228900,-5.166050,3.4931,3
VANDELS_UDS_020013,34.224560,-5.165350,4.348,3
VANDELS_UDS_033536,34.261130,-5.165150,3.3845,3
VANDELS_UDS_020941,34.250980,-5.160300,3.52,1
VANDELS_UDS_021781,34.272190,-5.155690,3.97,4
VANDELS_UDS_033888,34.248240,-5.160080,,20
VANDELS_UDS_021062,34.241950,-5.159830,2.537,4
VANDELS_UDS_021975,34.237920,-5.154410,3.6956,4
VANDELS_UDS_181440,34.217010,-5.167100,2.5101,4
VANDELS_UDS_022383,34.227430,-5.152340,2.4729,4
VANDELS_UDS_022796,34.229230,-5.149830,3.9394,4
VANDELS_UDS_024067,34.233830,-5.148530,1.5046,4
VANDELS_UDS_035444,34.249380,-5.136190,3.182,1
VANDELS_UDS_025663,34.234260,-5.135530,1.5295,3
VANDELS_UDS_367875,34.218820,-5.139480,3.4719,2
VANDELS_UDS_024388,34.227330,-5.127520,2.5828,1
VANDELS_UDS_023011,34.276510,-5.148620,3.8912,4
VANDELS_UDS_026788,34.281720,-5.141570,2.7982,21
VANDELS_UDS_023226,34.274600,-5.144160,3.8951,3
VANDELS_UDS_026518,34.281330,-5.141620,5.541,2
VANDELS_UDS_026907,34.285950,-5.140570,1.6708,4
VANDELS_UDS_026179,34.288780,-5.137040,3.5032,4
VANDELS_UDS_025438,34.285240,-5.134300,3.111,2
VANDELS_UDS_025596,34.283120,-5.134050,2.5286,3
VANDELS_UDS_025944,34.269910,-5.137020,2.4723,4
VANDELS_UDS_026211,34.268900,-5.136620,,20
VANDELS_UDS_025482,34.264120,-5.134630,3.5258,14
VANDELS_UDS_025564,34.267810,-5.134560,4.106,3
VANDELS_UDS_025440,34.279090,-5.133980,3.6729,4
VANDELS_UDS_025491,34.297570,-5.133300,3.3036,1
VANDELS_UDS_025237,34.303040,-5.132520,4.098,3
VANDELS_UDS_024905,34.295460,-5.131420,1.1463,4
VANDELS_UDS_024011,34.290850,-5.126400,3.6301,1
VANDELS_UDS_190963,34.306660,-5.122470,1.0837,4
VANDELS_UDS_379942,34.298520,-5.109420,4.3262,4
VANDELS_UDS_382876,34.301520,-5.102630,3.7724,4
VANDELS_UDS_024659,34.254530,-5.129550,2.856,3
VANDELS_UDS_024885,34.250190,-5.127880,4.1654,4
VANDELS_UDS_373769,34.253660,-5.123810,3.4796,2
VANDELS_UDS_377165,34.264980,-5.115980,3.2119,4
VANDELS_UDS_377241,34.252380,-5.115950,3.1749,4
VANDELS_UDS_192960,34.245730,-5.115060,2.6719,4
VANDELS_UDS_379550,34.257050,-5.110750,3.2379,3
VANDELS_UDS_379995,34.251360,-5.108660,3.5109,3
VANDELS_UDS_194676,34.255220,-5.107310,3.0428,1
VANDELS_UDS_381863,34.252960,-5.105300,2.9107,2
VANDELS_UDS_196738,34.287970,-5.097830,1.6676,4
VANDELS_UDS_386137,34.289920,-5.094350,3.349,9
VANDELS_UDS_386688,34.275760,-5.092770,3.4527,3
VANDELS_UDS_022765,34.366020,-5.149890,4.6129,2
VANDELS_UDS_026024,34.386030,-5.135940,3.3327,2
VANDELS_UDS_025616,34.370940,-5.134230,3.821,22
VANDELS_UDS_025658,34.374740,-5.134230,3.431,1
VANDELS_UDS_024530,34.378730,-5.128890,2.524,2
VANDELS_UDS_026832,34.353940,-5.142380,2.6185,3
VANDELS_UDS_026811,34.356190,-5.141380,4.8081,3
VANDELS_UDS_026852,34.360660,-5.134820,3.801,3
VANDELS_UDS_024970,34.363340,-5.131810,3.0736,2
VANDELS_UDS_024362,34.366020,-5.127990,3.796,3
VANDELS_UDS_035661,34.367400,-5.127380,3.888,1
VANDELS_UDS_376042,34.366760,-5.118800,3.4906,2
VANDELS_UDS_376012,34.401050,-5.119010,3.584,3
VANDELS_UDS_376886,34.401760,-5.117120,3.5775,2
VANDELS_UDS_193573,34.393660,-5.112740,3.5402,3
VANDELS_UDS_379489,34.397050,-5.110160,3.2186,2
VANDELS_UDS_377412,34.379940,-5.115030,3.9144,3
VANDELS_UDS_376176,34.369650,-5.118670,3.3188,4
VANDELS_UDS_379552,34.378200,-5.109550,3.712,2
VANDELS_UDS_193266,34.388660,-5.113190,1.363,4
VANDELS_UDS_193003,34.383580,-5.113760,3.44,1
VANDELS_UDS_379918,34.396510,-5.109160,3.116,2
VANDELS_UDS_194560,34.382500,-5.108310,3.1007,2
VANDELS_UDS_195272,34.392200,-5.103350,3.43,1
VANDELS_UDS_382820,34.388760,-5.102080,3.9747,3
VANDELS_UDS_383487,34.389950,-5.100950,3.0888,3
VANDELS_UDS_383320,34.385700,-5.100660,3.9691,3
VANDELS_UDS_024977,34.344410,-5.132440,1.5245,4
VANDELS_UDS_379641,34.334560,-5.110200,4.1161,3
VANDELS_UDS_194245,34.342640,-5.109440,2.465,4
VANDELS_UDS_378396,34.360780,-5.112830,4.0488,4
VANDELS_UDS_383638,34.374140,-5.100580,3.4603,3
VANDELS_UDS_383742,34.377090,-5.099890,5.018,4
VANDELS_UDS_384587,34.381410,-5.097860,3.1412,4
VANDELS_UDS_383594,34.368670,-5.100580,4.6192,3
VANDELS_UDS_197769,34.379550,-5.092370,1.0316,4
VANDELS_UDS_196670,34.358060,-5.097960,2.526,4
VANDELS_UDS_198844,34.371880,-5.088360,1.107,4
VANDELS_UDS_379589,34.402700,-5.110550,3.5779,1
VANDELS_UDS_379615,34.403130,-5.110230,3.578,3
VANDELS_UDS_382056,34.403560,-5.104730,3.9719,3
VANDELS_UDS_381241,34.407870,-5.105350,3.9573,3
VANDELS_UDS_196554,34.419880,-5.098970,2.6154,4
VANDELS_UDS_195930,34.402520,-5.102180,3.9693,3
VANDELS_UDS_195144,34.395300,-5.105040,1.0931,4
VANDELS_UDS_196303,34.402500,-5.100570,3.1213,3
VANDELS_UDS_383959,34.400290,-5.099510,3.1175,4
VANDELS_UDS_385604,34.404740,-5.095730,3.8772,3
VANDELS_UDS_383892,34.395010,-5.099390,3.3204,23
VANDELS_UDS_386263,34.399310,-5.094470,3.9691,2
VANDELS_UDS_387422,34.397660,-5.091530,3.9701,1
VANDELS_UDS_386873,34.407800,-5.092780,3.33,2
VANDELS_UDS_389012,34.414890,-5.086760,3.731,3
VANDELS_UDS_391246,34.410810,-5.082060,4.6803,3
VANDELS_UDS_198698,34.423520,-5.088520,1.6473,2
VANDELS_UDS_389704,34.431040,-5.085670,3.595,4
VANDELS_UDS_199519,34.440780,-5.085800,2.6169,3
VANDELS_UDS_391009,34.437600,-5.081710,3.5898,4
VANDELS_UDS_393418,34.436330,-5.076250,3.498,3
VANDELS_UDS_392966,34.441110,-5.077650,4.2859,3
VANDELS_UDS_391192,34.421550,-5.082160,3.3525,2
VANDELS_UDS_391432,34.419040,-5.081510,4.9921,9
VANDELS_UDS_391034,34.424510,-5.082610,3.3503,2
VANDELS_UDS_201101,34.418940,-5.077270,1.6446,4
VANDELS_UDS_395442,34.434150,-5.070640,3.589,4
VANDELS_UDS_387321,34.385200,-5.091480,5.24,9
VANDELS_UDS_199159,34.393270,-5.087400,3.984,14
VANDELS_UDS_197922,34.381550,-5.092530,3.7129,1
VANDELS_UDS_200060,34.389160,-5.081390,1.1057,4
VANDELS_UDS_389595,34.394620,-5.085840,3.2463,1
VANDELS_UDS_389122,34.373440,-5.086400,3.625,2
VANDELS_UDS_391067,34.377920,-5.082750,2.8041,2
VANDELS_UDS_200273,34.385610,-5.080760,2.2706,2
VANDELS_UDS_393403,34.389520,-5.075960,4.822,1
VANDELS_UDS_395426,34.393920,-5.070900,3.2575,2
VANDELS_UDS_396545,34.384540,-5.067360,3.9624,3
VANDELS_UDS_203722,34.416850,-5.065450,3.5898,4
VANDELS_UDS_400608,34.413700,-5.057210,3.597,3
VANDELS_UDS_401491,34.422030,-5.054960,3.6615,9
VANDELS_UDS_205032,34.394160,-5.059220,2.6242,4
VANDELS_UDS_193216,34.319730,-5.114340,2.8984,4
VANDELS_UDS_195971,34.333290,-5.101640,2.489,4
VANDELS_UDS_382631,34.312210,-5.102300,3.2176,4
VANDELS_UDS_387003,34.314160,-5.091890,4.3548,4
VANDELS_UDS_388069,34.339180,-5.089610,3.455,4
VANDELS_UDS_198829,34.308280,-5.088440,1.1474,4
VANDELS_UDS_199793,34.310210,-5.084480,1.0932,4
VANDELS_UDS_390735,34.294300,-5.083090,3.366,4
VANDELS_UDS_391427,34.292420,-5.081510,3.72,2
VANDELS_UDS_202433,34.327840,-5.063700,1.022,4
VANDELS_UDS_205850,34.337040,-5.056160,3.2425,1
VANDELS_UDS_400934,34.306440,-5.055830,4.3477,3
VANDELS_UDS_401405,34.325430,-5.054980,3.5497,3
VANDELS_UDS_206797,34.315590,-5.050350,1.2211,3
VANDELS_UDS_393951,34.369130,-5.075120,3.6706,4
VANDELS_UDS_398751,34.363050,-5.062140,3.5915,1
VANDELS_UDS_400800,34.369720,-5.056480,,0
VANDELS_UDS_206436,34.374770,-5.051870,1.1094,4
VANDELS_UDS_404069,34.371640,-5.048360,,-10
VANDELS_UDS_400171,34.342990,-5.058120,3.3334,3
VANDELS_UDS_401694,34.345270,-5.054270,3.6111,1
VANDELS_UDS_373406,34.217410,-5.125340,3.1233,1
VANDELS_UDS_194513,34.243850,-5.107940,2.5409,4
VANDELS_UDS_381993,34.241610,-5.104790,3.7614,3
VANDELS_UDS_383296,34.239220,-5.101010,3.7651,3
VANDELS_UDS_195308,34.222110,-5.103650,2.7134,4
VANDELS_UDS_386029,34.221380,-5.094290,4.1622,3
VANDELS_UDS_199691,34.236080,-5.085470,3.0698,4
VANDELS_UDS_197598,34.256060,-5.094670,2.987,4
VANDELS_UDS_388686,34.261630,-5.088080,3.4512,4
VANDELS_UDS_392188,34.267630,-5.079240,4.9364,2
VANDELS_UDS_202421,34.266690,-5.072070,3.456,9
VANDELS_UDS_388877,34.241880,-5.086870,,0
VANDELS_UDS_198607,34.219370,-5.088850,1.5659,3
VANDELS_UDS_390185,34.216090,-5.084240,,0
VANDELS_UDS_199130,34.222310,-5.087700,3.1353,4
VANDELS_UDS_399322,34.243220,-5.060160,3.4128,1
VANDELS_UDS_401040,34.247290,-5.056040,3.5221,3
VANDELS_UDS_205279,34.218400,-5.058880,2.525,4
VANDELS_UDS_202991,34.289740,-5.064540,1.4291,3
VANDELS_UDS_398778,34.291600,-5.062040,3.615,2
VANDELS_UDS_398299,34.283190,-5.062580,2.9228,3
VANDELS_UDS_205131,34.278720,-5.059930,3.366,1
VANDELS_UDS_398463,34.266950,-5.063010,3.327,3
VANDELS_UDS_399379,34.277710,-5.058670,3.074,2
VANDELS_UDS_402446,34.271810,-5.052130,2.6256,3
VANDELS_UDS_400818,34.252520,-5.055580,4.0046,4
VANDELS_UDS_402843,34.258850,-5.050230,3.45,4
VANDELS_UDS_403090,34.259590,-5.050250,2.9296,23
VANDELS_UDS_399863,34.443910,-5.058920,4.8122,4
VANDELS_UDS_403157,34.445020,-5.049470,4.6565,3
VANDELS_UDS_401396,34.469090,-5.054620,3.4807,4
VANDELS_UDS_401857,34.471110,-5.053830,3.1272,2
VANDELS_UDS_206786,34.476010,-5.049180,1.0949,4
VANDELS_UDS_207629,34.475230,-5.046580,1.0945,3
VANDELS_UDS_401981,34.430380,-5.053710,4.222,4
VANDELS_UDS_205804,34.426520,-5.054630,1.5192,3
