id,ra,dec,zspec,Conf
149016164,53.18264,-27.74177,3.4372,2
149058240,53.17925,-27.74198,6.0453,1
149035213,53.18779,-27.73895,4.5865,2
149033210,53.18889,-27.73699,4.4969,1
149043225,53.18549,-27.73249,4.855,1
149044226,53.19137,-27.7374,4.8642,2
149015163,53.18899,-27.73536,3.376,2
149036214,53.188,-27.73201,4.5867,3
149008115,53.18889,-27.72875,3.152,2
603002064,53.153,-27.75999,3.445,2
609393679,53.15258,-27.76031,4.8116,2
609473687,53.15212,-27.75996,4.8126,2
147044139,53.14975,-27.75511,4.6916,2
600941285,53.15726,-27.75724,3.0478,2
603392135,53.16047,-27.75472,3.5024,2
148007034,53.1599,-27.75139,3.7088,1
147020088,53.15348,-27.75275,3.7965,1
147011065,53.15953,-27.74961,3.4204,2
147042135,53.14885,-27.75259,4.5312,1
147009060,53.14899,-27.75115,3.3246,2
147051149,53.14721,-27.75185,4.9419,1
147013067,53.14741,-27.75077,3.6175,2
147025104,53.15187,-27.75254,4.018,2
147005051,53.15304,-27.74934,3.0934,3
147052150,53.15125,-27.74933,4.9416,1
147002007,53.15524,-27.74696,2.9526,2
147065166,53.14836,-27.74654,5.2938,2
154024114,53.16281,-27.75109,4.7766,2
148037107,53.1647,-27.74982,4.7798,2
148006033,53.161,-27.74526,3.7004,3
148016054,53.1706,-27.74475,4.1265,2
148032095,53.17067,-27.74421,4.6048,1
148011042,53.17258,-27.743,3.9229,2
148015053,53.16814,-27.74201,4.1266,3
148050124,53.16853,-27.7372,5.244,1
147048144,53.15808,-27.7459,4.83,1
147003008,53.15576,-27.7443,3.0199,1
148045118,53.15756,-27.74412,5.0889,2
147030114,53.15385,-27.74246,4.1444,1
148039109,53.1581,-27.73689,4.8745,1
140028086,53.13948,-27.75019,4.4976,2
147047143,53.14329,-27.7447,4.8302,1
147008059,53.1456,-27.74668,3.1963,2
147026105,53.14791,-27.74133,4.0282,2
147040132,53.14209,-27.74143,4.3376,1
147019087,53.14738,-27.73897,3.7696,3
147049145,53.15032,-27.73831,4.873,1
149041223,53.17613,-27.73456,4.7955,1
149057239,53.17415,-27.73398,5.9326,1
149042224,53.18179,-27.73456,4.8,1
149040222,53.17699,-27.73449,4.7878,2
149021174,53.17902,-27.73274,3.6732,2
149017165,53.18339,-27.73282,3.607,1
149031208,53.17439,-27.7321,4.3594,2
149023180,53.18093,-27.7299,3.7434,1
149028203,53.18136,-27.72855,4.1785,1
148017055,53.16726,-27.73278,4.1389,2
149047229,53.17323,-27.73126,5.2008,2
149004109,53.17205,-27.73058,3.0209,2
149014162,53.17348,-27.73029,3.3712,1
158017062,53.04205,-27.82165,3.7071,2
158025115,53.04211,-27.82241,4.0591,2
158048156,53.04411,-27.82123,4.8863,2
158021103,53.03942,-27.81997,3.7643,2
158015059,53.04846,-27.81928,3.6774,2
158002004,53.04983,-27.81632,2.9752,1
158051159,53.04839,-27.81511,5.2375,1
158013043,53.04428,-27.81372,3.5603,2
158049157,53.04448,-27.8136,5.1388,1
158006025,53.04054,-27.81298,3.2289,2
158047155,53.04004,-27.8116,4.7502,2
158032128,53.05347,-27.81347,4.2947,3
101016032,53.05434,-27.81138,4.2958,3
158033129,53.05419,-27.81149,4.2967,3
158027117,53.04938,-27.81018,4.0746,3
158030126,53.05332,-27.80944,4.1402,1
158039139,53.05235,-27.80833,4.3551,2
101009024,53.05276,-27.80766,3.4794,1
158012042,53.05287,-27.80761,3.4787,2
101011026,53.06125,-27.80474,3.7944,2
158040140,53.04709,-27.80781,4.4301,2
157013226,53.04932,-27.80294,3.4661,3
101012027,53.05402,-27.80373,3.8269,2
101026046,53.05097,-27.80347,4.7483,2
145004011,53.0523,-27.8015,3.0948,1
158026116,53.03702,-27.8089,4.0609,2
158007026,53.0372,-27.8073,3.3155,1
157057329,53.03668,-27.80529,5.2172,1
157061333,53.03237,-27.80316,5.4708,1
157008199,53.03496,-27.79915,3.2757,1
157029278,53.04136,-27.80448,3.9542,3
157016229,53.04004,-27.80317,3.4802,2
157028277,53.04115,-27.80359,3.9514,2
157045316,53.04501,-27.79835,4.726,3
157001017,53.03936,-27.80189,2.825,3
157019236,53.03992,-27.79847,3.6559,2
157020237,53.04166,-27.79588,3.6605,1
145045104,53.04976,-27.79358,4.9498,1
157054326,53.04438,-27.79501,5.005,2
145022065,53.04922,-27.79162,3.9508,1
145033088,53.04934,-27.79187,4.1967,1
145034089,53.04942,-27.7922,4.2008,1
145052111,53.04686,-27.79083,5.3182,1
157023266,53.04014,-27.79575,3.7759,2
157052324,53.03199,-27.79525,4.8225,1
157040303,53.03596,-27.79219,4.4388,1
157015228,53.03639,-27.79167,3.4806,2
156034292,53.03944,-27.7878,4.1187,3
101027047,53.06369,-27.80457,4.816,2
101030050,53.06144,-27.79972,5.9397,1
145065132,53.06136,-27.79969,5.9437,3
145044103,53.06567,-27.79667,4.8171,1
106012043,53.07204,-27.7969,3.5737,2
143009021,53.07079,-27.7947,3.6579,2
143007016,53.06912,-27.79431,3.5766,3
145009043,53.06137,-27.79261,3.4343,3
143011027,53.07391,-27.79116,3.9501,2
143037118,53.07616,-27.7866,4.7845,1
143036117,53.08117,-27.78654,4.7824,1
143033113,53.08064,-27.78679,4.7215,2
141011083,53.08396,-27.78509,3.6589,1
143002006,53.07784,-27.78646,3.3368,3
143040124,53.06834,-27.78455,4.8688,2
144003040,53.07394,-27.77609,3.0793,1
145023066,53.05761,-27.78892,4.0537,2
145019060,53.05019,-27.79192,3.8376,3
145015051,53.05161,-27.78846,3.6596,2
145039097,53.054,-27.78753,4.4435,2
143029102,53.06192,-27.78503,4.5365,3
146018244,53.0552,-27.78295,3.5776,1
146063348,53.0585,-27.78278,5.6919,1
146036287,53.05754,-27.78247,3.949,2
145006019,53.04854,-27.78858,3.3139,3
146042314,53.04721,-27.78589,4.2278,3
146003221,53.048,-27.78292,2.9664,2
146024261,53.05076,-27.78159,3.771,2
146053338,53.05104,-27.78164,4.8225,3
146016242,53.05504,-27.77851,3.5251,2
146025262,53.05372,-27.77566,3.7741,2
144050137,53.06733,-27.77779,4.7914,1
146007227,53.06065,-27.78069,3.057,2
144045128,53.07111,-27.77258,4.4426,1
144030097,53.06804,-27.76997,4.1432,2
146004222,53.05815,-27.77508,2.9695,1
146075361,53.0583,-27.77573,6.0726,1
146020246,53.05764,-27.77317,3.6589,2
146045320,53.05793,-27.77403,4.5344,2
144025075,53.06435,-27.77076,3.958,3
144044127,53.06054,-27.76869,4.3633,2
144024074,53.0642,-27.7666,3.7141,2
157034290,53.02907,-27.79502,4.0754,2
156013246,53.03045,-27.79356,3.4767,2
156017252,53.03531,-27.79075,3.5825,2
156016251,53.0281,-27.79027,3.4886,2
156044309,53.03536,-27.78318,4.7534,2
156059331,53.03697,-27.78026,5.7963,1
156023263,53.02643,-27.78792,3.7123,2
156002018,53.02982,-27.78387,2.998,1
156065339,53.0338,-27.77807,6.2918,1
156010240,53.02867,-27.78015,3.2838,2
146069355,53.04525,-27.77889,5.8576,1
146035286,53.04219,-27.77702,3.9233,2
146052337,53.04816,-27.77441,4.7845,3
146002220,53.04523,-27.7743,2.9634,1
146015241,53.0454,-27.77224,3.4984,1
146021247,53.0521,-27.77101,3.6784,3
146006226,53.05043,-27.77073,3.0467,1
141038148,53.08721,-27.77841,4.5026,2
141016089,53.08398,-27.77947,4.0447,3
141002074,53.08659,-27.776,2.9833,1
141025121,53.09289,-27.77619,4.125,2
142006080,53.08066,-27.77672,3.308,1
142034147,53.07576,-27.77336,4.6538,1
142011088,53.08098,-27.7705,3.4696,2
142009086,53.08707,-27.77024,3.378,1
132013024,53.09388,-27.76649,3.2588,2
132012023,53.09789,-27.76715,3.2404,1
132045098,53.10461,-27.76309,4.7095,2
132014025,53.09863,-27.76483,3.479,3
132020035,53.09569,-27.76345,3.6353,1
142013098,53.08947,-27.76291,3.6743,1
132009020,53.09754,-27.7591,3.2032,2
132023045,53.09318,-27.75811,3.7043,2
132015026,53.09734,-27.75577,3.479,1
132048102,53.09899,-27.75494,4.834,3
132051105,53.09546,-27.75581,5.1323,1
142031142,53.07667,-27.76765,4.4974,1
144008046,53.07146,-27.76747,3.4158,2
142018107,53.0726,-27.76608,4.0673,1
142043158,53.07669,-27.76171,5.7866,1
142015102,53.07736,-27.76123,3.7957,1
142010087,53.08691,-27.76035,3.4171,2
137053126,53.11153,-27.75722,4.7069,2
132049103,53.10547,-27.75859,5.0017,1
137010023,53.11205,-27.75247,3.1986,2
137056129,53.11335,-27.75221,4.8036,2
137013029,53.10536,-27.75272,3.2737,1
137016035,53.12263,-27.74876,3.533,2
304006119,53.25812,-27.70394,3.1115,1
304029195,53.25939,-27.70338,4.2073,1
304069259,53.26202,-27.70044,5.4863,2
304048229,53.26405,-27.70097,4.8795,2
304039215,53.25302,-27.70644,4.5677,2
304044225,53.25477,-27.70506,4.7857,3
304026192,53.25273,-27.69955,4.1173,2
304031197,53.25303,-27.69866,4.2693,1
304047228,53.25516,-27.69762,4.8508,2
304034204,53.24924,-27.69991,4.3541,1
304003115,53.24667,-27.69641,2.9509,1
304015143,53.24628,-27.69599,3.4509,1
304042220,53.24527,-27.69587,4.5911,1
304035205,53.25161,-27.69807,4.3528,1
304041217,53.2561,-27.69496,4.5838,1
304002114,53.24867,-27.69305,2.9506,2
304027193,53.24989,-27.69274,4.1249,2
304014142,53.25066,-27.69153,3.4434,1
303015038,53.23976,-27.69539,3.3187,2
303057115,53.24184,-27.69611,5.4899,1
303011024,53.2413,-27.69292,3.1817,1
303026066,53.23929,-27.69231,3.6476,3
303006018,53.2455,-27.69348,3.1125,1
303009021,53.24396,-27.6919,3.1262,2
303009022,53.24378,-27.69187,4.4841,1
303065126,53.24735,-27.69097,5.858,1
303007019,53.24374,-27.68961,3.1123,1
303008020,53.2469,-27.6874,3.1207,3
303023063,53.24269,-27.68695,3.6091,2
303010023,53.24634,-27.68565,3.1255,1
303049103,53.23598,-27.68791,5.1387,2
303004011,53.23289,-27.68668,3.0942,2
303039090,53.23214,-27.68744,4.6918,1
303016039,53.24192,-27.68545,3.3444,1
303031076,53.23702,-27.68184,4.043,2
303028071,53.23926,-27.68135,3.8025,1
303038088,53.23233,-27.68566,4.6588,1
303024064,53.23745,-27.68124,3.635,2
304046227,53.26156,-27.69547,4.8053,2
301008548,53.26393,-27.69426,3.1037,2
304007120,53.26024,-27.69502,3.3459,2
304024190,53.25814,-27.69315,4.0334,2
301033598,53.26083,-27.69176,4.7864,2
301022584,53.26978,-27.69209,3.9325,1
301007547,53.26568,-27.68736,3.0608,2
304013141,53.25719,-27.69286,3.4421,2
301024586,53.26002,-27.69,4.0803,2
301010551,53.25946,-27.68781,3.4389,2
304030196,53.25481,-27.68927,4.2566,1
304036206,53.25613,-27.68835,4.4585,1
301006546,53.26117,-27.68722,3.0565,2
301011552,53.26062,-27.6854,3.452,1
301012553,53.26593,-27.68526,3.4782,3
301035600,53.25961,-27.68616,4.9268,3
302010085,53.25732,-27.68329,3.7141,2
302054157,53.25784,-27.68356,6.2471,1
301029592,53.26277,-27.6803,4.589,1
301041646,53.27378,-27.68365,5.098,2
301040645,53.26885,-27.685,5.0975,1
301023585,53.26344,-27.68051,4.0007,2
303002002,53.25119,-27.68697,3.073,1
302035135,53.25409,-27.68615,4.8804,2
302033133,53.25359,-27.68435,4.786,2
302006070,53.25273,-27.68348,3.416,1
302012087,53.25567,-27.68287,3.8339,1
303041092,53.24683,-27.68144,4.8976,2
303032077,53.24403,-27.68184,4.0668,1
303029072,53.24542,-27.68033,3.9859,1
302011086,53.24817,-27.67984,3.8081,1
302038138,53.24575,-27.67693,4.901,2
302034134,53.24404,-27.67646,4.785,2
302037137,53.24919,-27.67291,4.8991,2
302008075,53.24987,-27.67215,3.4773,3
302030130,53.2645,-27.6739,4.5395,2
